Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2020-07-03T04:12:42+00:00,,,51.510795,-0.077578,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,FALSE,FALSE
Person search,2020-07-03T04:12:42+00:00,,,51.510795,-0.077578,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-03T05:19:11+00:00,,,,,Male,18-24,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-03T05:19:11+00:00,,,,,Male,18-24,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-03T07:09:26+00:00,,,51.517032,-0.089451,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-03T07:09:26+00:00,,,51.517032,-0.089451,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-03T07:55:54+00:00,,,51.517032,-0.089451,Male,,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-03T07:55:54+00:00,,,51.517032,-0.089451,Male,,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-03T09:10:31+00:00,,,,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,TRUE,FALSE
Person search,2020-07-03T09:10:31+00:00,,,,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,TRUE,FALSE
Person search,2020-07-03T09:19:37+00:00,,,51.517244,-0.080376,Male,over 34,Asian/Asian British - Pakistani,Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,TRUE,FALSE
Person search,2020-07-03T09:19:37+00:00,,,51.517244,-0.080376,Male,over 34,Asian/Asian British - Pakistani,Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,TRUE,FALSE
Person search,2020-07-04T03:06:56+00:00,,,51.510148,-0.077029,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T03:06:56+00:00,,,51.510148,-0.077029,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T03:14:54+00:00,,,,,Male,18-24,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T03:14:54+00:00,,,,,Male,18-24,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T04:42:07+00:00,,,51.50995,-0.078665,Female,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T04:42:07+00:00,,,51.50995,-0.078665,Female,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T04:54:16+00:00,,,51.516814,-0.08162,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T04:54:16+00:00,,,51.516814,-0.08162,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-04T05:39:02+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person search,2020-07-04T05:39:02+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person and Vehicle search,2020-07-04T06:04:21+00:00,,,51.514151,-0.074958,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person and Vehicle search,2020-07-04T06:04:21+00:00,,,51.514151,-0.074958,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person search,2020-07-04T10:54:43+00:00,,,51.522233,-0.107382,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,TRUE,TRUE
Person search,2020-07-04T10:54:43+00:00,,,51.522233,-0.107382,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,TRUE,TRUE
Person and Vehicle search,2020-07-05T00:54:20+00:00,,,,,Male,18-24,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person and Vehicle search,2020-07-05T00:54:20+00:00,,,,,Male,18-24,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person and Vehicle search,2020-07-05T01:20:53+00:00,,,51.516767,-0.098572,Male,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person and Vehicle search,2020-07-05T01:20:53+00:00,,,51.516767,-0.098572,Male,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person search,2020-07-05T01:23:29+00:00,,,51.515504,-0.07627,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person search,2020-07-05T01:23:29+00:00,,,51.515504,-0.07627,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person search,2020-07-05T01:23:54+00:00,,,51.516767,-0.098572,Male,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person search,2020-07-05T01:23:54+00:00,,,51.516767,-0.098572,Male,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person search,2020-07-05T01:27:31+00:00,,,51.516767,-0.098572,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person search,2020-07-05T01:27:31+00:00,,,51.516767,-0.098572,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person search,2020-07-05T01:58:37+00:00,,,51.515504,-0.07627,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,TRUE,FALSE
Person search,2020-07-05T01:58:37+00:00,,,51.515504,-0.07627,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,TRUE,FALSE
Person and Vehicle search,2020-07-05T06:05:45+00:00,,,51.525993,-0.073233,Male,18-24,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-05T06:05:45+00:00,,,51.525993,-0.073233,Male,18-24,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-05T06:07:17+00:00,,,51.525993,-0.073233,Male,,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-05T06:07:17+00:00,,,51.525993,-0.073233,Male,,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-05T06:11:34+00:00,,,51.525993,-0.073233,Female,,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-05T06:11:34+00:00,,,51.525993,-0.073233,Female,,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-05T10:12:42+00:00,,,,,Male,17-Oct,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,TRUE,FALSE
Person search,2020-07-05T10:12:42+00:00,,,,,Male,17-Oct,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,TRUE,FALSE
Person search,2020-07-05T10:31:07+00:00,,,51.514457,-0.073849,Male,25-34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person search,2020-07-05T10:31:07+00:00,,,51.514457,-0.073849,Male,25-34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,TRUE,FALSE
Person search,2020-07-06T00:41:18+00:00,,,51.510014,-0.081516,Male,17-Oct,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person search,2020-07-06T00:41:18+00:00,,,51.510014,-0.081516,Male,17-Oct,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,TRUE,FALSE
Person search,2020-07-06T11:02:22+00:00,,,51.509639,-0.082209,Male,17-Oct,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,FALSE,FALSE
Person search,2020-07-06T11:02:22+00:00,,,51.509639,-0.082209,Male,17-Oct,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T00:47:23+00:00,,,51.516966,-0.1059,Male,25-34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T00:47:23+00:00,,,51.516966,-0.1059,Male,25-34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T03:14:43+00:00,,,51.516966,-0.1059,Male,25-34,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T03:14:43+00:00,,,51.516966,-0.1059,Male,25-34,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T09:18:22+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T09:18:22+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T11:08:01+00:00,,,,,Male,18-24,Other ethnic group - Not stated,Black,Firearms Act 1968 (section 47),Firearms,A no further action disposal,FALSE,FALSE
Person search,2020-07-07T11:08:01+00:00,,,,,Male,18-24,Other ethnic group - Not stated,Black,Firearms Act 1968 (section 47),Firearms,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-07T11:55:39+00:00,,,,,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-07T11:55:39+00:00,,,,,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T00:21:36+00:00,,,51.50995,-0.078665,Male,18-24,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T00:21:36+00:00,,,51.50995,-0.078665,Male,18-24,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T00:52:47+00:00,,,51.512598,-0.084967,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T00:52:47+00:00,,,51.512598,-0.084967,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T03:29:43+00:00,,,51.516814,-0.08162,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T03:29:43+00:00,,,51.516814,-0.08162,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T03:34:18+00:00,,,51.516814,-0.08162,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T03:34:18+00:00,,,51.516814,-0.08162,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T03:37:12+00:00,,,51.516814,-0.08162,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person search,2020-07-08T03:37:12+00:00,,,51.516814,-0.08162,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-08T06:04:54+00:00,,,51.518709,-0.101345,Male,25-34,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
Person and Vehicle search,2020-07-08T06:04:54+00:00,,,51.518709,-0.101345,Male,25-34,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,FALSE,FALSE
